9	17	41	113	16	35	172	26	70	11	7	0
7	16	32	1	9	16	115	16	17	16	2	2
9	17	41	113	16	35	172	26	70	11	7	0
9	14	32	163	1	24	31	101	23	15	28	0
21	4	21	13	39	17	4	8	15	13	8	2
14	2	19	35	45	37	85	32	17	1	8	2
0	3	23	121	7	13	4	28	3	23	1	0
20	13	37	76	40	81	66	92	39	2	27	1
17	25	7	8	47	8	93	8	31	1	26	0
14	37	23	36	31	4	33	56	21	8	23	1
11	22	27	10	51	70	78	24	66	20	8	1
11	70	63	16	51	34	78	79	66	38	8	1
1	0	9	29	14	19	120	32	18	13	13	2
14	37	23	36	31	4	33	56	21	8	23	1
0	43	7	33	39	35	143	12	14	2	8	0
25	0	22	164	45	20	154	4	29	15	13	3
14	24	2	26	45	1	166	85	50	40	36	2
18	1	14	26	69	53	32	17	25	25	23	0
3	17	2	26	0	20	173	11	71	24	8	0
11	22	27	10	51	70	78	24	66	20	8	1
11	70	63	16	51	34	78	79	66	38	8	1
1	14	49	5	13	11	115	59	6	42	24	0
1	14	49	5	13	11	115	59	6	42	24	0
17	16	22	11	1	24	30	82	61	24	4	1
17	16	22	11	1	24	30	82	61	24	4	1
21	2	21	165	4	8	118	93	30	15	1	1
9	40	14	58	37	60	174	82	55	51	31	0
10	34	30	141	47	10	93	6	10	28	9	3
9	17	2	70	8	34	133	8	33	12	39	0
22	3	64	44	15	17	14	87	6	24	0	1
22	26	64	166	0	24	14	87	0	11	35	1
22	26	64	166	0	24	14	87	0	11	35	1
22	3	64	44	15	17	14	87	6	24	0	1
26	4	23	78	47	55	147	9	24	28	25	2
26	14	19	68	14	39	75	12	47	13	26	0
33	17	19	46	14	39	139	12	47	13	8	0
9	24	32	26	19	26	90	16	13	13	4	0
10	23	6	167	70	52	159	93	4	23	20	1
10	14	5	114	71	29	13	82	72	13	20	1
34	4	56	129	31	22	21	17	28	27	16	0
3	17	1	10	0	68	175	50	47	16	10	1
19	34	63	26	25	31	149	21	2	10	14	1
4	17	22	45	30	54	100	58	12	22	5	3
13	71	56	19	72	22	96	92	31	0	27	4
0	4	26	98	32	20	176	44	47	46	23	0
0	4	26	98	32	20	176	44	47	46	23	0
16	13	23	8	45	58	12	47	4	27	13	0
0	3	12	168	2	15	119	25	5	19	0	1
0	3	12	168	2	15	119	25	5	19	0	1
14	17	23	38	7	7	78	69	2	26	31	0
19	43	16	159	0	0	72	31	12	19	1	1
21	9	30	155	5	51	38	88	61	1	26	0
25	18	21	155	46	11	120	21	62	16	8	0
4	9	30	116	47	28	14	27	67	22	8	2
9	2	21	30	18	13	66	76	20	46	34	1
29	29	13	28	9	8	92	17	1	17	29	1
16	62	13	121	9	54	97	17	1	17	29	1
29	72	22	8	15	26	143	29	30	13	5	2
21	2	21	85	38	11	165	49	10	34	20	4
1	26	23	94	9	47	26	74	28	13	16	0
11	17	30	169	2	11	73	48	32	0	1	1
11	17	22	164	14	16	60	56	32	0	1	1
1	14	21	37	3	30	60	18	11	30	20	1
10	21	65	10	37	19	48	16	33	33	1	4
9	73	1	59	2	49	20	71	26	18	20	0
19	4	56	142	35	11	139	72	26	52	15	1
20	14	1	53	26	15	165	102	65	6	27	2
20	14	1	53	26	15	165	102	65	6	27	2
20	14	1	53	26	15	165	102	65	6	27	2
20	14	1	53	26	15	165	102	65	6	27	2
25	17	18	136	18	11	115	31	30	0	1	0
10	26	7	24	32	80	29	14	12	49	10	2
33	0	14	100	51	2	25	8	25	19	43	0
42	0	14	33	56	31	133	66	41	3	12	0
17	12	47	141	2	1	4	69	10	2	19	1
7	0	21	170	13	9	84	84	11	3	12	1
12	43	4	26	11	83	177	94	36	4	15	4
20	2	18	68	1	60	162	21	36	24	23	1
12	16	1	75	8	3	14	58	22	13	43	2
0	46	54	97	73	58	84	31	43	4	34	4
20	2	18	68	1	60	162	21	36	24	23	1
20	9	9	25	13	54	140	35	29	8	4	0
26	2	41	26	36	56	100	72	48	15	1	1
12	5	7	13	45	24	75	6	29	52	41	0
20	9	9	25	13	54	140	35	29	8	4	0
21	18	21	14	15	17	39	103	29	22	15	0
11	17	37	96	15	46	108	42	4	33	14	1
26	8	18	56	3	11	131	31	7	10	14	0
7	2	0	13	11	22	147	9	46	33	17	0
20	4	1	76	30	51	38	28	19	13	41	3
18	13	32	35	11	55	100	12	28	7	33	0
11	4	37	113	15	49	36	56	50	27	23	1
21	2	21	2	36	30	55	15	3	3	27	0
25	43	21	171	19	8	178	104	47	30	20	0
16	4	9	172	5	58	174	29	17	19	37	2
16	4	9	172	5	58	174	29	17	19	37	2
27	4	9	172	5	58	174	29	17	19	37	2
18	2	13	26	31	45	94	8	14	12	15	1
12	12	66	14	3	60	13	27	49	4	7	1
25	16	21	125	13	2	163	51	11	2	1	0
11	0	3	155	74	63	50	89	13	15	23	1
2	23	20	13	13	29	103	60	34	19	21	1
4	34	18	93	14	38	55	76	10	22	20	1
12	5	14	86	31	23	22	5	1	6	31	2
12	15	32	77	75	22	179	57	50	9	20	4
3	2	32	113	4	63	159	31	7	13	27	0
18	9	7	18	30	11	109	94	2	27	8	2
14	25	1	68	31	13	4	78	32	27	2	4
21	34	4	34	47	53	92	72	14	46	3	0
19	34	4	134	45	53	43	70	14	46	24	1
25	40	13	134	45	11	171	72	14	7	24	1
13	43	50	101	35	36	180	105	26	41	1	0
1	12	30	173	15	54	92	81	47	22	1	1
18	24	1	16	60	22	174	9	47	33	39	0
22	13	53	174	30	27	113	55	49	27	1	1
22	13	53	174	30	27	113	55	49	27	1	1
9	13	11	120	16	27	113	92	49	32	23	1
31	47	51	64	16	10	97	65	49	26	7	1
25	12	41	78	51	12	90	64	67	50	45	2
7	27	43	8	16	18	150	33	5	0	2	4
11	21	30	10	11	2	99	14	13	19	13	0
29	16	18	90	47	55	154	79	17	13	30	0
5	0	31	41	8	74	167	16	42	21	26	1
4	13	47	134	35	29	181	37	36	27	15	1
3	6	44	27	9	49	60	106	23	46	21	0
33	25	45	94	2	30	100	107	25	15	15	0
4	28	47	16	4	74	98	108	7	22	34	1
21	16	26	51	9	36	10	65	29	0	1	1
28	0	5	1	6	20	149	47	20	13	18	0
28	0	5	1	6	20	149	47	20	13	18	0
11	13	15	11	7	49	44	109	31	34	15	1
19	20	18	63	11	28	72	110	67	13	8	0
4	26	19	13	11	9	38	88	62	17	13	2
33	8	20	56	32	22	126	48	49	42	34	0
0	0	6	55	16	11	31	10	59	13	27	1
4	26	19	13	11	9	38	88	62	17	13	2
9	43	37	46	16	15	143	17	18	13	19	2
7	43	45	15	18	27	152	111	35	0	28	1
19	1	45	5	9	43	140	112	54	8	16	1
14	13	1	1	8	58	149	14	22	4	25	0
7	21	20	14	44	10	153	113	2	2	9	3
26	1	2	46	56	58	16	11	7	12	26	2
11	20	47	8	35	15	4	114	36	22	19	1
11	17	20	62	11	9	22	115	22	41	25	2
0	26	1	73	19	12	147	26	6	32	23	1
11	7	20	100	31	37	31	112	29	4	13	1
19	21	19	81	76	60	84	59	13	46	23	1
10	3	23	175	16	13	130	116	29	5	16	0
4	16	11	151	4	84	67	117	10	4	1	0
43	2	44	162	60	1	182	21	44	37	39	2
7	16	32	53	13	50	103	65	35	13	27	0
14	27	21	143	7	4	43	74	48	42	34	1
11	16	32	86	11	43	5	89	7	1	4	0
7	16	32	53	13	50	103	65	35	13	27	0
14	27	21	143	7	4	43	74	48	42	34	1
20	26	20	89	58	50	18	118	14	12	8	2
11	16	32	86	11	43	5	89	7	1	4	0
14	20	2	32	60	62	183	84	32	18	30	5
16	25	32	5	53	23	82	119	53	10	5	0
0	25	7	18	51	35	4	66	48	42	19	0
25	14	21	139	39	24	33	81	12	34	23	1
9	27	19	11	35	56	32	120	14	34	15	1
9	25	67	35	60	11	151	121	2	10	43	0
0	26	1	3	5	20	184	99	5	5	13	0
3	43	2	61	77	14	96	12	41	35	36	0
14	6	9	66	1	30	102	35	1	25	24	0
17	1	12	176	65	36	141	12	41	35	10	0
3	43	2	61	77	14	96	12	41	35	36	0
14	25	37	151	45	84	35	36	36	10	19	0
18	25	12	75	11	77	32	98	26	13	23	0
0	26	1	3	5	20	184	99	5	5	13	0
25	29	39	69	78	1	29	66	33	13	27	1
20	2	45	46	8	16	88	96	10	15	43	2
16	16	30	177	36	0	141	122	17	34	1	1
12	5	7	150	14	47	152	123	43	47	14	0
20	18	2	8	14	40	4	66	1	54	24	2
20	36	2	8	15	38	115	66	1	55	24	2
14	6	9	66	1	30	102	35	1	25	24	0
0	25	9	66	2	37	39	124	1	25	24	0
12	17	49	178	19	40	185	125	0	5	35	1
37	32	10	179	30	24	149	40	22	33	19	0
1	1	30	28	16	53	17	126	5	51	1	0
3	0	12	1	2	15	90	8	39	22	5	0
18	74	34	180	79	32	186	86	50	2	34	1
12	25	0	1	56	19	187	127	24	27	26	0
18	75	1	39	31	9	151	23	17	3	14	2
18	75	1	39	31	9	151	23	17	3	14	2
12	19	20	71	0	10	49	70	67	22	24	2
7	7	68	10	80	59	120	33	13	12	14	2
7	26	52	10	81	63	119	33	13	12	14	2
21	0	32	157	30	54	10	128	43	0	23	1
36	0	44	124	6	4	40	51	21	22	16	6
11	76	11	69	82	10	160	62	11	23	38	0
8	18	44	5	30	55	98	118	35	5	5	0
3	3	55	107	13	3	97	129	13	6	20	1
14	5	7	181	18	52	152	95	22	56	1	2
2	9	45	182	18	21	121	130	48	49	0	3
19	77	38	26	16	19	166	131	22	24	21	4
26	43	41	102	36	30	44	132	50	42	14	0
14	5	7	181	18	52	152	95	22	56	1	2
2	9	45	182	18	21	121	130	48	49	0	3
3	3	55	107	13	3	97	129	13	6	20	1
13	1	19	124	30	20	93	133	27	31	14	0
33	12	30	44	7	20	25	133	27	38	34	0
33	12	30	44	7	20	25	133	27	38	34	0
16	12	4	4	47	35	89	4	64	0	15	2
13	1	19	124	30	20	93	133	27	31	14	0
33	12	30	44	7	20	25	133	27	38	34	0
25	17	32	18	5	4	188	114	40	51	26	2
11	23	48	33	9	11	119	134	20	5	15	1
25	17	32	18	5	4	188	114	40	51	26	2
9	4	19	26	1	24	39	135	34	8	14	1
3	13	18	123	2	17	31	136	33	34	20	1
26	8	17	39	38	37	189	74	35	23	34	0
14	17	23	139	9	3	116	92	48	29	4	0
35	6	26	38	35	2	151	134	17	3	23	0
19	6	20	26	45	1	8	137	30	23	39	3
26	0	50	108	45	30	118	81	49	30	28	0
19	2	49	126	32	63	159	99	3	4	14	1
12	20	14	96	4	49	190	138	65	6	14	1
7	26	20	164	30	51	163	139	67	2	24	2
17	4	1	129	8	56	11	126	5	22	24	0
26	0	50	108	45	30	118	81	49	30	28	0
11	13	18	93	9	49	95	43	14	30	4	1
4	43	18	64	9	40	113	140	26	30	4	0
19	20	61	171	9	42	191	76	36	24	20	0
4	1	18	180	9	49	36	138	14	34	1	0
19	2	49	126	32	63	159	99	3	4	14	1
19	37	69	5	24	6	49	66	24	5	34	0
11	29	30	10	48	34	32	141	17	13	27	2
10	14	3	54	0	30	60	52	19	22	1	0
6	29	26	117	83	30	192	142	34	32	13	0
4	1	61	62	7	56	109	22	44	22	20	1
31	6	12	84	45	19	87	22	26	8	25	1
7	71	41	114	39	31	14	143	21	16	27	1
4	1	61	62	7	56	109	22	44	22	20	1
7	71	41	114	39	31	14	143	21	16	27	1
7	34	22	1	58	56	76	144	67	42	9	6
17	78	16	74	55	4	193	74	59	23	34	0
12	6	47	22	18	11	160	134	1	34	23	1
18	24	17	98	15	53	25	83	30	34	4	0
31	6	12	84	45	19	87	22	26	8	25	1
0	26	7	119	16	53	35	35	2	5	24	0
12	16	9	66	9	56	62	3	12	32	19	0
9	17	0	18	53	31	130	145	48	15	41	6
20	7	0	113	4	18	127	54	26	2	26	2
20	7	0	8	31	23	127	103	26	19	5	2
17	79	20	13	23	11	99	101	56	51	13	0
9	9	2	86	47	11	118	78	16	46	36	4
17	1	1	63	4	11	42	146	28	6	11	3
14	16	1	14	6	31	41	147	4	2	43	0
17	79	20	13	23	11	99	101	56	51	13	0
22	8	1	70	7	11	42	115	7	0	11	3
17	16	0	35	39	2	96	137	10	3	42	3
17	16	0	35	39	2	96	137	10	3	42	3
17	16	0	35	39	2	96	137	10	3	42	3
22	12	14	162	39	60	79	59	26	12	6	2
13	21	14	134	45	60	79	59	26	12	6	2
44	3	3	180	4	15	136	148	13	4	0	2
44	3	3	180	4	15	136	148	13	4	0	2
14	24	14	13	45	26	147	149	24	25	8	2
17	26	22	1	39	10	132	14	1	13	5	3
17	26	22	1	39	10	132	14	1	13	5	3
7	5	7	118	6	27	116	150	35	3	14	1
41	12	19	8	43	6	194	61	50	12	8	1
44	3	3	180	4	15	136	148	13	4	0	2
19	25	26	46	51	2	52	85	32	4	36	0
14	24	14	13	45	26	147	149	24	25	8	2
28	27	49	111	16	59	60	107	20	25	23	1
14	6	0	14	45	50	25	21	27	57	1	2
33	12	50	177	30	9	48	87	49	1	22	1
14	6	0	14	45	50	25	21	27	57	1	2
9	25	14	35	11	2	89	4	62	29	29	2
28	27	49	111	16	59	60	107	20	25	23	1
28	47	11	107	16	52	136	102	20	8	23	1
18	5	15	74	11	46	28	151	14	25	15	2
7	1	32	38	84	46	60	41	4	4	23	1
2	0	14	13	51	24	59	152	5	7	16	3
17	16	12	120	35	49	140	80	46	49	27	2
45	12	38	183	56	26	73	22	28	42	3	0
4	2	23	13	10	56	47	45	11	13	38	0
45	21	38	183	56	11	73	17	29	42	3	1
21	0	23	69	58	35	25	153	13	31	41	0
14	6	0	14	45	50	25	21	27	57	1	2
26	6	31	159	16	9	9	52	11	48	40	3
17	2	12	53	7	54	39	154	48	56	20	2
17	17	22	8	47	17	2	32	3	45	2	0
19	22	60	99	17	5	94	3	41	15	23	1
33	12	50	177	30	9	48	87	49	1	22	1
1	14	47	145	51	56	109	84	49	21	31	0
46	9	39	26	47	62	195	22	42	20	4	5
33	45	22	14	10	70	175	66	29	12	2	1
20	26	3	69	47	4	21	16	21	33	15	2
14	34	1	7	85	49	93	38	48	11	32	6
19	2	1	1	86	26	160	61	3	24	19	0
4	7	36	26	87	17	99	66	47	18	28	0
14	19	0	69	47	55	47	63	67	56	42	3
20	26	3	69	47	4	21	16	21	33	15	2
43	34	45	68	7	34	85	99	3	15	3	0
9	14	5	162	60	22	109	12	23	10	36	0
9	14	5	162	60	22	109	12	23	10	36	0
12	3	22	59	6	24	114	76	29	8	24	0
21	12	19	140	77	18	52	19	43	9	43	2
17	14	20	1	7	28	39	62	3	16	10	0
10	1	3	18	4	11	127	155	22	40	5	2
17	14	20	1	7	28	39	62	3	16	10	0
10	1	3	18	4	11	127	155	22	40	5	2
37	13	38	34	9	21	60	1	1	7	3	0
16	14	43	8	53	50	22	6	17	3	5	2
25	14	32	16	45	24	22	12	73	15	23	1
0	13	22	26	47	26	149	67	13	11	43	2
16	14	43	8	53	50	22	6	17	3	5	2
29	24	15	10	31	6	138	62	47	6	29	0
12	6	30	17	15	39	196	58	5	6	13	0
0	43	18	1	4	60	57	60	50	22	13	0
7	14	22	26	30	74	138	84	16	1	26	0
12	6	30	3	15	39	196	58	5	6	13	0
7	25	9	163	13	2	121	7	31	5	5	2
38	43	22	93	9	35	151	92	10	18	7	0
21	2	14	184	32	25	192	43	50	3	28	1
25	13	32	130	15	46	36	28	21	12	4	0
14	26	30	78	36	54	94	72	35	4	0	3
31	24	12	1	15	34	147	1	49	28	39	4
8	0	44	14	32	48	56	72	50	42	29	4
20	16	15	35	45	2	40	6	48	34	43	3
38	3	7	50	38	58	94	139	31	4	24	4
22	17	20	77	1	51	197	40	50	6	0	1
1	21	16	121	7	56	119	156	36	7	3	1
4	21	55	185	16	22	9	156	36	7	3	1
1	12	55	121	35	22	121	106	36	7	3	1
16	43	69	81	11	5	198	59	28	14	34	1
38	4	18	8	2	85	199	41	11	18	1	4
29	43	69	81	11	5	198	59	28	14	34	1
9	36	15	116	16	53	144	28	28	5	29	2
33	1	3	1	47	58	40	63	52	37	5	0
0	17	1	26	53	31	88	45	49	12	42	0
5	6	2	10	7	18	88	60	39	35	19	2
0	75	3	32	19	52	119	3	74	2	23	2
33	4	8	124	45	14	116	87	23	2	28	0
33	4	8	124	45	14	116	87	23	2	28	0
10	14	19	85	4	41	189	100	14	34	15	0
6	2	6	18	4	29	33	21	18	1	31	3
1	0	17	12	15	74	24	69	48	34	24	1
35	42	54	62	16	35	68	66	28	24	14	1
18	16	23	12	19	39	39	21	35	15	1	2
10	16	14	171	48	3	26	65	73	4	15	1
21	34	50	181	4	37	154	87	36	16	20	1
33	9	70	142	88	23	150	39	7	3	42	2
11	14	5	159	5	45	106	20	50	24	28	1
10	14	30	139	9	86	180	111	4	30	15	0
25	43	23	25	47	59	95	157	2	30	4	1
4	2	5	77	30	45	200	140	50	24	28	1
21	0	45	127	35	63	106	126	13	3	28	1
11	31	3	26	32	70	138	8	50	30	10	1
21	34	50	181	4	37	154	87	36	16	20	1
4	29	22	123	4	14	53	3	28	10	15	0
33	17	22	160	4	28	124	55	49	4	4	2
4	12	30	11	39	50	97	158	7	27	7	1
1	0	31	186	47	63	193	74	10	6	1	0
35	80	55	1	30	31	199	159	8	30	15	2
14	10	0	91	51	20	90	79	7	24	43	2
10	6	23	73	14	7	78	82	48	2	35	2
18	45	22	28	3	4	52	41	58	2	19	2
28	69	71	144	15	40	95	160	59	34	4	1
15	7	14	1	30	56	45	78	59	11	15	1
12	81	21	141	32	70	82	77	28	8	1	4
17	16	15	34	39	48	150	70	4	22	36	1
13	69	18	68	31	43	115	69	50	24	1	1
13	5	1	99	6	35	9	82	50	1	24	0
10	9	23	26	56	1	12	12	47	10	2	0
28	3	7	14	16	28	25	12	6	11	15	1
13	5	1	99	6	35	9	82	50	1	24	0
13	69	18	68	31	43	115	69	50	24	1	1
22	4	18	46	16	74	14	5	65	24	1	1
7	3	3	29	35	13	86	32	40	25	19	2
7	25	3	10	30	13	46	32	40	25	19	2
17	17	1	118	2	24	50	92	34	19	20	0
17	17	1	118	2	24	50	92	34	19	20	0
38	8	0	28	47	11	147	8	23	33	18	2
17	17	1	118	2	24	50	92	34	19	20	0
21	24	21	145	62	58	11	60	22	16	17	0
25	14	47	139	39	53	33	31	48	34	1	0
8	3	5	141	6	1	147	12	36	11	36	1
10	12	30	46	35	21	84	12	23	18	4	0
12	5	14	101	30	24	116	154	11	19	20	0
10	82	23	68	56	58	157	29	30	45	6	2
24	8	57	1	89	55	117	19	12	16	10	2
40	8	72	5	88	13	15	64	19	11	18	2
19	0	55	13	44	56	99	38	31	4	30	2
12	5	14	101	30	24	116	154	11	19	20	0
10	82	23	68	56	58	157	29	30	45	6	2
20	36	9	46	9	1	22	103	31	58	25	0
13	1	21	70	38	22	47	3	13	1	34	1
7	36	32	33	3	3	78	41	63	0	29	0
10	18	23	61	2	57	165	42	10	1	22	1
33	2	23	127	47	16	62	2	40	46	31	2
19	25	62	1	90	70	201	33	13	4	24	1
19	24	62	5	91	34	166	33	13	22	24	0
33	2	23	127	47	16	62	2	40	46	31	2
40	20	47	13	46	43	56	64	54	0	41	0
27	34	1	7	43	23	87	96	67	0	42	0
14	24	23	1	31	25	28	103	53	8	8	1
19	37	47	68	2	10	16	12	17	8	13	0
9	2	32	100	38	30	118	37	13	15	29	0
9	1	32	71	18	0	73	37	13	0	29	0
14	24	23	1	31	25	28	103	53	8	8	1
33	2	15	114	45	48	25	78	49	24	6	2
5	7	9	154	7	9	9	66	38	12	19	0
28	14	45	14	9	19	58	72	7	46	19	4
10	16	19	150	1	65	197	31	3	12	3	1
0	17	43	14	9	34	202	1	19	4	2	4
5	6	0	46	7	56	72	3	10	10	1	0
26	0	1	1	9	31	34	33	16	0	13	0
19	14	1	14	9	81	168	59	46	7	16	1
21	17	19	143	27	26	33	42	32	4	1	0
38	17	32	187	36	21	81	105	16	13	34	0
13	26	52	35	9	3	163	69	16	25	2	2
38	24	0	46	2	7	150	69	36	0	24	2
11	2	6	126	0	63	146	58	33	22	23	1
11	2	5	112	0	46	126	58	33	0	23	0
14	17	15	14	24	55	4	12	32	15	16	2
16	34	18	57	11	50	116	30	30	10	12	0
7	6	30	57	4	55	148	16	17	26	8	0
16	34	18	57	11	50	116	30	30	10	12	0
40	52	63	63	13	2	86	66	31	34	14	1
7	5	7	8	40	0	131	16	22	10	29	2
8	45	15	14	48	16	20	16	50	12	13	0
13	7	45	26	31	13	7	66	25	49	29	0
33	7	6	13	32	46	39	66	11	41	21	2
8	7	11	13	19	20	98	106	36	30	29	0
4	16	39	96	32	27	107	56	3	13	1	1
21	7	19	159	34	25	71	154	75	34	28	1
13	20	41	62	45	12	151	32	34	38	19	1
12	40	39	108	55	30	4	56	9	59	34	1
13	7	45	26	31	13	7	66	25	49	29	0
20	6	12	26	0	3	31	47	38	60	13	0
8	18	18	5	1	14	165	41	24	46	1	0
5	25	12	5	35	15	109	103	25	1	10	2
5	25	12	5	35	15	109	103	25	1	10	2
12	24	3	188	89	38	84	78	10	18	39	3
13	24	9	124	23	8	50	23	23	24	13	0
12	12	73	62	92	58	171	12	63	45	6	0
4	45	31	1	30	24	27	16	19	16	7	0
7	18	45	1	16	3	120	16	31	16	19	0
38	58	61	42	7	74	137	3	33	31	1	4
0	17	14	5	13	36	149	37	67	32	16	2
1	57	45	44	2	29	19	31	3	33	14	4
20	25	6	35	38	56	60	89	55	46	13	0
4	12	22	61	15	0	203	15	29	46	15	0
20	1	0	126	48	87	135	31	62	26	19	0
20	1	0	126	48	87	135	31	62	26	19	0
6	51	31	124	93	26	104	92	51	43	27	5
43	9	9	46	7	28	66	70	26	9	19	0
22	9	7	5	23	55	8	69	8	59	31	1
20	28	26	162	4	5	87	3	24	5	7	1
20	45	1	100	39	26	160	99	22	8	14	2
22	9	1	26	6	74	15	62	16	43	5	1
28	83	32	35	15	6	29	28	5	17	8	4
33	84	32	16	30	12	8	8	44	5	31	1
17	65	3	71	31	55	160	58	11	0	31	4
22	21	11	110	32	40	65	0	38	3	0	1
3	26	7	1	1	58	174	59	26	15	26	2
17	45	2	18	2	56	188	66	7	0	13	1
10	24	54	14	9	58	88	17	46	0	15	1
0	13	70	13	10	62	169	62	65	34	16	1
8	47	9	10	11	43	8	21	34	34	34	1
21	40	0	116	6	53	89	29	32	46	30	0
17	17	1	11	32	10	33	23	20	25	20	1
14	26	74	10	94	39	27	66	34	12	34	0
13	43	12	14	6	55	162	6	6	12	12	1
47	43	75	69	2	6	93	23	13	51	29	4
0	13	70	13	10	62	169	62	65	34	16	1
5	14	6	69	1	10	47	37	59	2	15	1
22	26	1	8	23	35	47	27	63	4	31	0
3	67	26	151	95	15	97	104	67	4	20	1
22	26	1	8	23	35	47	27	63	4	31	0
34	1	16	10	96	8	60	72	1	25	35	4
38	14	0	18	38	2	85	8	33	52	17	2
0	26	30	11	52	0	171	42	30	10	23	1
18	14	18	145	97	88	146	3	32	40	1	1
18	14	18	72	63	53	64	3	1	9	1	1
2	14	7	68	83	8	94	4	22	45	26	0
8	5	9	174	38	16	79	10	5	13	7	1
11	1	53	86	32	27	10	70	50	0	27	0
22	24	1	140	47	26	109	60	20	1	39	2
43	21	45	189	77	34	57	14	59	3	30	2
14	25	0	5	53	24	45	27	29	5	5	0
38	40	3	1	7	16	60	8	0	10	12	2
8	5	9	174	38	16	79	10	5	13	7	1
28	43	23	115	45	4	132	99	59	3	26	2
33	12	32	73	32	13	70	2	66	4	26	1
4	58	44	171	1	31	3	20	14	13	14	0
11	47	55	141	5	4	40	79	5	25	32	2
22	2	23	130	32	37	111	20	22	32	2	0
26	14	45	14	47	21	1	72	4	28	15	1
10	14	1	161	14	14	97	161	62	19	24	1
1	12	22	98	9	10	104	58	46	6	2	0
12	45	23	116	40	20	132	3	61	12	20	2
1	0	21	121	11	39	62	28	48	24	23	0
1	0	21	121	11	39	62	28	48	24	23	0
9	25	7	190	32	21	139	90	34	19	34	0
1	3	47	84	6	10	18	70	28	37	2	2
17	13	66	74	35	59	32	81	49	0	22	1
30	17	44	89	46	23	149	8	74	1	21	3
0	17	3	14	47	28	27	8	14	19	21	3
9	25	7	190	32	21	139	90	34	19	34	0
0	9	23	145	39	6	143	21	3	12	33	2
8	26	50	191	1	27	44	130	44	16	14	0
3	26	14	76	32	15	152	55	16	4	28	0
20	26	2	8	22	56	63	12	17	34	33	0
31	9	20	127	11	10	1	83	20	35	33	2
9	17	20	192	0	39	103	101	33	35	0	1
34	17	23	14	5	13	2	19	76	24	5	3
10	2	18	39	7	30	130	3	31	18	19	0
1	3	47	84	6	10	18	70	28	37	2	2
10	43	21	124	30	16	49	23	32	21	2	0
16	43	47	140	65	60	49	64	40	44	46	2
1	0	21	121	11	39	62	28	48	24	23	0
1	9	12	62	56	0	88	6	27	34	37	0
1	7	2	1	5	52	66	11	53	6	10	1
6	43	15	127	45	81	25	5	13	19	31	1
17	13	66	74	35	59	32	81	49	0	22	1
24	4	44	33	56	13	43	94	63	1	36	2
30	17	44	89	46	23	149	8	74	1	21	3
3	40	25	18	10	31	57	34	1	32	30	2
21	43	19	13	77	74	91	91	24	16	30	2
41	5	2	78	38	55	48	58	41	22	14	4
3	40	25	18	10	31	57	34	1	32	30	2
38	6	7	14	7	43	51	9	49	42	38	0
10	5	1	171	18	40	96	92	58	2	3	0
9	6	2	1	15	22	15	17	48	2	31	1
10	52	61	26	15	62	204	66	2	35	15	4
0	45	9	69	15	26	51	12	23	12	16	3
25	80	29	26	7	5	175	94	46	8	13	1
2	22	1	97	47	26	146	76	32	26	7	1
16	80	29	26	7	5	175	94	46	8	13	1
11	74	4	85	16	35	29	20	48	37	20	1
18	73	3	31	14	11	173	65	8	0	34	0
19	47	32	1	15	2	25	27	14	15	2	0
7	16	15	6	7	50	153	30	29	3	10	2
23	34	44	1	16	5	40	72	52	22	8	1
48	3	2	5	4	12	90	17	59	1	26	1
1	58	44	77	15	26	140	20	21	22	34	0
10	53	22	193	11	89	60	162	13	61	44	2
11	59	22	194	16	56	12	8	47	35	6	2
27	60	19	14	15	23	24	12	27	22	1	1
6	16	22	100	53	26	25	62	49	35	37	2
14	25	30	8	32	53	94	69	3	34	27	0
14	3	1	145	15	56	149	72	21	8	7	0
12	20	20	195	31	4	71	86	14	25	27	1
44	5	12	95	18	31	22	1	6	34	15	1
9	37	1	116	16	12	143	99	10	19	16	1
18	16	1	196	32	2	118	102	53	4	1	0
19	14	12	71	46	80	152	11	43	3	18	3
21	13	7	192	53	80	0	21	17	3	25	3
41	2	31	141	3	28	14	77	7	23	1	1
42	13	49	2	39	35	148	17	6	21	36	1
15	7	23	16	98	6	82	61	7	22	33	0
49	12	49	123	13	2	20	65	14	42	19	1
41	2	31	141	3	28	14	77	7	23	1	1
3	17	32	1	32	31	78	88	10	0	13	1
3	16	3	5	15	31	1	88	2	2	13	1
12	4	43	11	35	90	205	54	7	30	28	1
36	0	3	10	53	43	48	69	34	30	33	1
50	12	3	14	35	60	84	99	14	1	1	1
0	9	7	58	65	10	47	5	21	1	8	0
18	16	17	119	11	63	190	58	7	14	1	1
14	4	61	61	16	41	206	54	23	3	28	1
12	4	43	11	35	90	205	54	7	30	28	1
21	57	38	14	16	56	86	17	32	24	23	4
34	77	27	14	6	35	15	8	54	14	33	0
6	7	32	38	47	17	13	100	15	2	20	4
13	21	0	35	39	35	10	72	17	15	13	4
26	1	22	197	38	58	90	75	26	24	20	0
26	1	22	197	38	58	90	75	26	24	20	0
27	14	19	72	99	76	207	70	27	24	23	0
26	1	22	197	38	58	90	75	26	24	20	0
22	18	1	14	48	29	116	83	46	62	4	0
26	1	22	197	38	58	90	75	26	24	20	0
7	16	6	25	31	10	48	41	36	27	19	2
27	14	19	72	99	76	207	70	27	24	23	0
28	3	49	29	19	43	194	12	65	24	16	0
19	17	3	134	51	11	5	41	58	30	16	1
